10000; 0.164
20000; 0.815
30000; 2.022
40000; 3.703
50000; 15.654
60000; 8.941
70000; 18.283
80000; 15.599
90000; 57.516
100000; 24.340
10000; 0.155
20000; 0.815
30000; 2.105
40000; 3.695
10000; 0.224
20000; 0.794
10000; 0.155
20000; 0.796
30000; 2.368
40000; 7.000
