10000; 0.001
20000; 0.001
30000; 0.000
40000; 0.001
50000; 0.005
60000; 0.005
70000; 0.002
80000; 0.001
90000; 0.009
10000; 0.000
20000; 0.000
30000; 0.001
40000; 0.001
10000; 0.000
20000; 0.001
10000; 0.001
20000; 0.001
30000; 0.002
40000; 0.001
