10000; 0.002
20000; 0.001
30000; 0.003
40000; 0.003
50000; 0.010
60000; 0.010
70000; 0.007
80000; 0.008
90000; 0.018
10000; 0.000
20000; 0.000
30000; 0.002
40000; 0.002
10000; 0.001
20000; 0.002
10000; 0.001
20000; 0.002
30000; 0.003
40000; 0.002
