10000; 0.134
20000; 0.416
30000; 0.936
40000; 1.636
50000; 2.564
60000; 3.911
70000; 5.207
80000; 6.567
90000; 15.329
100000; 28.930
10000; 0.107
20000; 0.411
30000; 0.982
40000; 1.673
50000; 2.571
10000; 0.129
20000; 0.413
10000; 0.117
20000; 0.413
30000; 0.930
40000; 1.698
